"Uniprot_Accession","Uniprot_ID","KEGG_ID","Pathway_ID","Pathway_name"
"O08966","S22A1_MOUSE","mmu:20517","path:mmu05231","Choline metabolism in cancer - Mus musculus (mouse)"
"O08966","S22A1_MOUSE","mmu:20517","path:mmu04976","Bile secretion - Mus musculus (mouse)"
"O70577","S22A2_MOUSE","mmu:20518","path:mmu05231","Choline metabolism in cancer - Mus musculus (mouse)"
"Q9WTW5","S22A3_MOUSE","mmu:20519","path:mmu05231","Choline metabolism in cancer - Mus musculus (mouse)"
"Q9Z0E8","S22A5_MOUSE","mmu:20520","path:mmu05231","Choline metabolism in cancer - Mus musculus (mouse)"
"Q9Z2J0","S23A1_MOUSE","mmu:20522","path:mmu04977","Vitamin digestion and absorption - Mus musculus (mouse)"
"O70579","PM34_MOUSE","mmu:20524","path:mmu04146","Peroxisome - Mus musculus (mouse)"
"P17809","GTR1_MOUSE","mmu:20525","path:mmu05200","Pathways in cancer - Mus musculus (mouse)"
"P17809","GTR1_MOUSE","mmu:20525","path:mmu04922","Glucagon signaling pathway - Mus musculus (mouse)"
"P17809","GTR1_MOUSE","mmu:20525","path:mmu05166","Human T-cell leukemia virus 1 infection - Mus musculus (mouse)"
"P17809","GTR1_MOUSE","mmu:20525","path:mmu04976","Bile secretion - Mus musculus (mouse)"
"P17809","GTR1_MOUSE","mmu:20525","path:mmu04920","Adipocytokine signaling pathway - Mus musculus (mouse)"
"P17809","GTR1_MOUSE","mmu:20525","path:mmu04919","Thyroid hormone signaling pathway - Mus musculus (mouse)"
"P17809","GTR1_MOUSE","mmu:20525","path:mmu04911","Insulin secretion - Mus musculus (mouse)"
"P17809","GTR1_MOUSE","mmu:20525","path:mmu04066","HIF-1 signaling pathway - Mus musculus (mouse)"
"P17809","GTR1_MOUSE","mmu:20525","path:mmu05211","Renal cell carcinoma - Mus musculus (mouse)"
"P17809","GTR1_MOUSE","mmu:20525","path:mmu05230","Central carbon metabolism in cancer - Mus musculus (mouse)"
"P17809","GTR1_MOUSE","mmu:20525","path:mmu04931","Insulin resistance - Mus musculus (mouse)"
"P14246","GTR2_MOUSE","mmu:20526","path:mmu05230","Central carbon metabolism in cancer - Mus musculus (mouse)"
"P14246","GTR2_MOUSE","mmu:20526","path:mmu04922","Glucagon signaling pathway - Mus musculus (mouse)"
"P14246","GTR2_MOUSE","mmu:20526","path:mmu04973","Carbohydrate digestion and absorption - Mus musculus (mouse)"
"P14246","GTR2_MOUSE","mmu:20526","path:mmu04911","Insulin secretion - Mus musculus (mouse)"
"P14246","GTR2_MOUSE","mmu:20526","path:mmu04930","Type II diabetes mellitus - Mus musculus (mouse)"
"P14246","GTR2_MOUSE","mmu:20526","path:mmu04950","Maturity onset diabetes of the young - Mus musculus (mouse)"
"P14246","GTR2_MOUSE","mmu:20526","path:mmu04917","Prolactin signaling pathway - Mus musculus (mouse)"
"P14246","GTR2_MOUSE","mmu:20526","path:mmu04931","Insulin resistance - Mus musculus (mouse)"
"P14142","GLUT4_MOUSE","mmu:20528","path:mmu04068","FoxO signaling pathway - Mus musculus (mouse)"
"P14142","GLUT4_MOUSE","mmu:20528","path:mmu04930","Type II diabetes mellitus - Mus musculus (mouse)"
"P14142","GLUT4_MOUSE","mmu:20528","path:mmu04910","Insulin signaling pathway - Mus musculus (mouse)"
"P14142","GLUT4_MOUSE","mmu:20528","path:mmu04920","Adipocytokine signaling pathway - Mus musculus (mouse)"
"P14142","GLUT4_MOUSE","mmu:20528","path:mmu04152","AMPK signaling pathway - Mus musculus (mouse)"
"P14142","GLUT4_MOUSE","mmu:20528","path:mmu04931","Insulin resistance - Mus musculus (mouse)"
"Q8K211","COPT1_MOUSE","mmu:20529","path:mmu01524","Platinum drug resistance - Mus musculus (mouse)"
"Q8K211","COPT1_MOUSE","mmu:20529","path:mmu04978","Mineral absorption - Mus musculus (mouse)"
"Q9DBP0","NPT2B_MOUSE","mmu:20531","path:mmu04978","Mineral absorption - Mus musculus (mouse)"
"Q9DBP0","NPT2B_MOUSE","mmu:20531","path:mmu04928","Parathyroid hormone synthesis, secretion and action - Mus musculus (mouse)"
"Q91WV7","SLC31_MOUSE","mmu:20532","path:mmu04974","Protein digestion and absorption - Mus musculus (mouse)"
"P04919","B3AT_MOUSE","mmu:20533","path:mmu04966","Collecting duct acid secretion - Mus musculus (mouse)"
"P13808","B3A2_MOUSE","mmu:20535","path:mmu04970","Salivary secretion - Mus musculus (mouse)"
"A0A0R4J101","A0A0R4J101_MOUSE","mmu:20535","path:mmu04970","Salivary secretion - Mus musculus (mouse)"
"P13808","B3A2_MOUSE","mmu:20535","path:mmu04971","Gastric acid secretion - Mus musculus (mouse)"
"A0A0R4J101","A0A0R4J101_MOUSE","mmu:20535","path:mmu04971","Gastric acid secretion - Mus musculus (mouse)"
"P13808","B3A2_MOUSE","mmu:20535","path:mmu04976","Bile secretion - Mus musculus (mouse)"
"A0A0R4J101","A0A0R4J101_MOUSE","mmu:20535","path:mmu04976","Bile secretion - Mus musculus (mouse)"
"P13808","B3A2_MOUSE","mmu:20535","path:mmu04972","Pancreatic secretion - Mus musculus (mouse)"
"A0A0R4J101","A0A0R4J101_MOUSE","mmu:20535","path:mmu04972","Pancreatic secretion - Mus musculus (mouse)"
"Q8C3K6","SC5A1_MOUSE","mmu:20537","path:mmu04973","Carbohydrate digestion and absorption - Mus musculus (mouse)"
"Q9QXI6","Q9QXI6_MOUSE","mmu:20537","path:mmu04973","Carbohydrate digestion and absorption - Mus musculus (mouse)"
"Q8C3K6","SC5A1_MOUSE","mmu:20537","path:mmu04978","Mineral absorption - Mus musculus (mouse)"
"Q9QXI6","Q9QXI6_MOUSE","mmu:20537","path:mmu04978","Mineral absorption - Mus musculus (mouse)"
"Q8C3K6","SC5A1_MOUSE","mmu:20537","path:mmu04976","Bile secretion - Mus musculus (mouse)"
"Q9QXI6","Q9QXI6_MOUSE","mmu:20537","path:mmu04976","Bile secretion - Mus musculus (mouse)"
"O55192","SC6A2_MOUSE","mmu:20538","path:mmu04721","Synaptic vesicle cycle - Mus musculus (mouse)"
"Q9Z127","LAT1_MOUSE","mmu:20539","path:mmu04150","mTOR signaling pathway - Mus musculus (mouse)"
"Q9Z127","LAT1_MOUSE","mmu:20539","path:mmu05230","Central carbon metabolism in cancer - Mus musculus (mouse)"
"Q9Z1K8","YLAT1_MOUSE","mmu:20540","path:mmu04974","Protein digestion and absorption - Mus musculus (mouse)"
"P70414","NAC1_MOUSE","mmu:20541","path:mmu04020","Calcium signaling pathway - Mus musculus (mouse)"
"Q68FL0","Q68FL0_MOUSE","mmu:20541","path:mmu04020","Calcium signaling pathway - Mus musculus (mouse)"
"G3X9J1","G3X9J1_MOUSE","mmu:20541","path:mmu04020","Calcium signaling pathway - Mus musculus (mouse)"
"P70414","NAC1_MOUSE","mmu:20541","path:mmu04978","Mineral absorption - Mus musculus (mouse)"
"Q68FL0","Q68FL0_MOUSE","mmu:20541","path:mmu04978","Mineral absorption - Mus musculus (mouse)"
"G3X9J1","G3X9J1_MOUSE","mmu:20541","path:mmu04978","Mineral absorption - Mus musculus (mouse)"
"P70414","NAC1_MOUSE","mmu:20541","path:mmu04261","Adrenergic signaling in cardiomyocytes - Mus musculus (mouse)"
"Q68FL0","Q68FL0_MOUSE","mmu:20541","path:mmu04261","Adrenergic signaling in cardiomyocytes - Mus musculus (mouse)"
"G3X9J1","G3X9J1_MOUSE","mmu:20541","path:mmu04261","Adrenergic signaling in cardiomyocytes - Mus musculus (mouse)"
"P70414","NAC1_MOUSE","mmu:20541","path:mmu04260","Cardiac muscle contraction - Mus musculus (mouse)"
"Q68FL0","Q68FL0_MOUSE","mmu:20541","path:mmu04260","Cardiac muscle contraction - Mus musculus (mouse)"
"G3X9J1","G3X9J1_MOUSE","mmu:20541","path:mmu04260","Cardiac muscle contraction - Mus musculus (mouse)"
"P70414","NAC1_MOUSE","mmu:20541","path:mmu04740","Olfactory transduction - Mus musculus (mouse)"
"Q68FL0","Q68FL0_MOUSE","mmu:20541","path:mmu04740","Olfactory transduction - Mus musculus (mouse)"
"G3X9J1","G3X9J1_MOUSE","mmu:20541","path:mmu04740","Olfactory transduction - Mus musculus (mouse)"
"P70414","NAC1_MOUSE","mmu:20541","path:mmu05412","Arrhythmogenic right ventricular cardiomyopathy (ARVC) - Mus musculus (mouse)"
"Q68FL0","Q68FL0_MOUSE","mmu:20541","path:mmu05412","Arrhythmogenic right ventricular cardiomyopathy (ARVC) - Mus musculus (mouse)"
"G3X9J1","G3X9J1_MOUSE","mmu:20541","path:mmu05412","Arrhythmogenic right ventricular cardiomyopathy (ARVC) - Mus musculus (mouse)"
"P70414","NAC1_MOUSE","mmu:20541","path:mmu04974","Protein digestion and absorption - Mus musculus (mouse)"
"Q68FL0","Q68FL0_MOUSE","mmu:20541","path:mmu04974","Protein digestion and absorption - Mus musculus (mouse)"
"G3X9J1","G3X9J1_MOUSE","mmu:20541","path:mmu04974","Protein digestion and absorption - Mus musculus (mouse)"
"P70414","NAC1_MOUSE","mmu:20541","path:mmu05410","Hypertrophic cardiomyopathy (HCM) - Mus musculus (mouse)"
"Q68FL0","Q68FL0_MOUSE","mmu:20541","path:mmu05410","Hypertrophic cardiomyopathy (HCM) - Mus musculus (mouse)"
"G3X9J1","G3X9J1_MOUSE","mmu:20541","path:mmu05410","Hypertrophic cardiomyopathy (HCM) - Mus musculus (mouse)"
"P70414","NAC1_MOUSE","mmu:20541","path:mmu05414","Dilated cardiomyopathy (DCM) - Mus musculus (mouse)"
"Q68FL0","Q68FL0_MOUSE","mmu:20541","path:mmu05414","Dilated cardiomyopathy (DCM) - Mus musculus (mouse)"
"G3X9J1","G3X9J1_MOUSE","mmu:20541","path:mmu05414","Dilated cardiomyopathy (DCM) - Mus musculus (mouse)"
"P70414","NAC1_MOUSE","mmu:20541","path:mmu04022","cGMP-PKG signaling pathway - Mus musculus (mouse)"
"Q68FL0","Q68FL0_MOUSE","mmu:20541","path:mmu04022","cGMP-PKG signaling pathway - Mus musculus (mouse)"
"G3X9J1","G3X9J1_MOUSE","mmu:20541","path:mmu04022","cGMP-PKG signaling pathway - Mus musculus (mouse)"
"P70414","NAC1_MOUSE","mmu:20541","path:mmu04371","Apelin signaling pathway - Mus musculus (mouse)"
"Q68FL0","Q68FL0_MOUSE","mmu:20541","path:mmu04371","Apelin signaling pathway - Mus musculus (mouse)"
"G3X9J1","G3X9J1_MOUSE","mmu:20541","path:mmu04371","Apelin signaling pathway - Mus musculus (mouse)"
"P70414","NAC1_MOUSE","mmu:20541","path:mmu04961","Endocrine and other factor-regulated calcium reabsorption - Mus musculus (mouse)"
"Q68FL0","Q68FL0_MOUSE","mmu:20541","path:mmu04961","Endocrine and other factor-regulated calcium reabsorption - Mus musculus (mouse)"
"G3X9J1","G3X9J1_MOUSE","mmu:20541","path:mmu04961","Endocrine and other factor-regulated calcium reabsorption - Mus musculus (mouse)"
"Q61165","SL9A1_MOUSE","mmu:20544","path:mmu05205","Proteoglycans in cancer - Mus musculus (mouse)"
"Q61165","SL9A1_MOUSE","mmu:20544","path:mmu04371","Apelin signaling pathway - Mus musculus (mouse)"
"Q61165","SL9A1_MOUSE","mmu:20544","path:mmu04261","Adrenergic signaling in cardiomyocytes - Mus musculus (mouse)"
"Q61165","SL9A1_MOUSE","mmu:20544","path:mmu04976","Bile secretion - Mus musculus (mouse)"
"Q61165","SL9A1_MOUSE","mmu:20544","path:mmu04810","Regulation of actin cytoskeleton - Mus musculus (mouse)"
"Q61165","SL9A1_MOUSE","mmu:20544","path:mmu04971","Gastric acid secretion - Mus musculus (mouse)"
"Q61165","SL9A1_MOUSE","mmu:20544","path:mmu04972","Pancreatic secretion - Mus musculus (mouse)"
"Q61165","SL9A1_MOUSE","mmu:20544","path:mmu04260","Cardiac muscle contraction - Mus musculus (mouse)"
"Q61165","SL9A1_MOUSE","mmu:20544","path:mmu04919","Thyroid hormone signaling pathway - Mus musculus (mouse)"
"Q61165","SL9A1_MOUSE","mmu:20544","path:mmu04024","cAMP signaling pathway - Mus musculus (mouse)"
"Q61165","SL9A1_MOUSE","mmu:20544","path:mmu04970","Salivary secretion - Mus musculus (mouse)"
"Q80TR4","SLIT1_MOUSE","mmu:20562","path:mmu04360","Axon guidance - Mus musculus (mouse)"
"Q9R1B9","SLIT2_MOUSE","mmu:20563","path:mmu04360","Axon guidance - Mus musculus (mouse)"
"Q9WVB4","SLIT3_MOUSE","mmu:20564","path:mmu04360","Axon guidance - Mus musculus (mouse)"
"P97469","SNAI2_MOUSE","mmu:20583","path:mmu04390","Hippo signaling pathway - Mus musculus (mouse)"
"P97469","SNAI2_MOUSE","mmu:20583","path:mmu04520","Adherens junction - Mus musculus (mouse)"
"Q3TKT4","SMCA4_MOUSE","mmu:20586","path:mmu05225","Hepatocellular carcinoma - Mus musculus (mouse)"
"Q3TKT4","SMCA4_MOUSE","mmu:20586","path:mmu04714","Thermogenesis - Mus musculus (mouse)"
"Q9Z0H3","SNF5_MOUSE","mmu:20587","path:mmu04714","Thermogenesis - Mus musculus (mouse)"
"Q9Z0H3","SNF5_MOUSE","mmu:20587","path:mmu05225","Hepatocellular carcinoma - Mus musculus (mouse)"
"P97496","SMRC1_MOUSE","mmu:20588","path:mmu04714","Thermogenesis - Mus musculus (mouse)"
"P97496","SMRC1_MOUSE","mmu:20588","path:mmu05225","Hepatocellular carcinoma - Mus musculus (mouse)"
"P97801","SMN_MOUSE","mmu:20595","path:mmu03013","RNA transport - Mus musculus (mouse)"
"Q04519","ASM_MOUSE","mmu:20597","path:mmu04217","Necroptosis - Mus musculus (mouse)"
"Q04519","ASM_MOUSE","mmu:20597","path:mmu04142","Lysosome - Mus musculus (mouse)"
"Q04519","ASM_MOUSE","mmu:20597","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q04519","ASM_MOUSE","mmu:20597","path:mmu00600","Sphingolipid metabolism - Mus musculus (mouse)"
"Q04519","ASM_MOUSE","mmu:20597","path:mmu04071","Sphingolipid signaling pathway - Mus musculus (mouse)"
"O70572","NSMA_MOUSE","mmu:20598","path:mmu04071","Sphingolipid signaling pathway - Mus musculus (mouse)"
"O70572","NSMA_MOUSE","mmu:20598","path:mmu00600","Sphingolipid metabolism - Mus musculus (mouse)"
"O70572","NSMA_MOUSE","mmu:20598","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"E9Q9V3","E9Q9V3_MOUSE","mmu:20602","path:mmu04330","Notch signaling pathway - Mus musculus (mouse)"
"Q9WU42","NCOR2_MOUSE","mmu:20602","path:mmu04330","Notch signaling pathway - Mus musculus (mouse)"
"E9Q9V3","E9Q9V3_MOUSE","mmu:20602","path:mmu05169","Epstein-Barr virus infection - Mus musculus (mouse)"
"Q9WU42","NCOR2_MOUSE","mmu:20602","path:mmu05169","Epstein-Barr virus infection - Mus musculus (mouse)"
"P97355","SPSY_MOUSE","mmu:20603","path:mmu00270","Cysteine and methionine metabolism - Mus musculus (mouse)"
"P97355","SPSY_MOUSE","mmu:20603","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"P97355","SPSY_MOUSE","mmu:20603","path:mmu00330","Arginine and proline metabolism - Mus musculus (mouse)"
"P97355","SPSY_MOUSE","mmu:20603","path:mmu00480","Glutathione metabolism - Mus musculus (mouse)"
"P60041","SMS_MOUSE","mmu:20604","path:mmu04971","Gastric acid secretion - Mus musculus (mouse)"
"P60041","SMS_MOUSE","mmu:20604","path:mmu04935","Growth hormone synthesis, secretion and action - Mus musculus (mouse)"
"P60041","SMS_MOUSE","mmu:20604","path:mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (mouse)"
"P60041","SMS_MOUSE","mmu:20604","path:mmu04024","cAMP signaling pathway - Mus musculus (mouse)"
"P30873","SSR1_MOUSE","mmu:20605","path:mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (mouse)"
"P30873","SSR1_MOUSE","mmu:20605","path:mmu04935","Growth hormone synthesis, secretion and action - Mus musculus (mouse)"
"P30873","SSR1_MOUSE","mmu:20605","path:mmu04024","cAMP signaling pathway - Mus musculus (mouse)"
"P30875","SSR2_MOUSE","mmu:20606","path:mmu04024","cAMP signaling pathway - Mus musculus (mouse)"
"P30875","SSR2_MOUSE","mmu:20606","path:mmu04935","Growth hormone synthesis, secretion and action - Mus musculus (mouse)"
"P30875","SSR2_MOUSE","mmu:20606","path:mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (mouse)"
"P30875","SSR2_MOUSE","mmu:20606","path:mmu04971","Gastric acid secretion - Mus musculus (mouse)"
"P30935","SSR3_MOUSE","mmu:20607","path:mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (mouse)"
"P30935","SSR3_MOUSE","mmu:20607","path:mmu04935","Growth hormone synthesis, secretion and action - Mus musculus (mouse)"
"P49660","SSR4_MOUSE","mmu:20608","path:mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (mouse)"
"A0A0R4J1D6","A0A0R4J1D6_MOUSE","mmu:20608","path:mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (mouse)"
"O08858","SSR5_MOUSE","mmu:20609","path:mmu04024","cAMP signaling pathway - Mus musculus (mouse)"
"O08858","SSR5_MOUSE","mmu:20609","path:mmu04935","Growth hormone synthesis, secretion and action - Mus musculus (mouse)"
"O08858","SSR5_MOUSE","mmu:20609","path:mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (mouse)"
"Q9Z172","SUMO3_MOUSE","mmu:20610","path:mmu03013","RNA transport - Mus musculus (mouse)"
"Q9Z172","SUMO3_MOUSE","mmu:20610","path:mmu05418","Fluid shear stress and atherosclerosis - Mus musculus (mouse)"
"G3X8X6","G3X8X6_MOUSE","mmu:20612","path:mmu04514","Cell adhesion molecules (CAMs) - Mus musculus (mouse)"
"Q62230","SN_MOUSE","mmu:20612","path:mmu04514","Cell adhesion molecules (CAMs) - Mus musculus (mouse)"
"Q02085","SNAI1_MOUSE","mmu:20613","path:mmu04520","Adherens junction - Mus musculus (mouse)"
"P60879","SNP25_MOUSE","mmu:20614","path:mmu04721","Synaptic vesicle cycle - Mus musculus (mouse)"
"P60879","SNP25_MOUSE","mmu:20614","path:mmu04911","Insulin secretion - Mus musculus (mouse)"
"O55042","SYUA_MOUSE","mmu:20617","path:mmu05012","Parkinson disease - Mus musculus (mouse)"
"O55042","SYUA_MOUSE","mmu:20617","path:mmu05010","Alzheimer disease - Mus musculus (mouse)"
"O09044","SNP23_MOUSE","mmu:20619","path:mmu04130","SNARE interactions in vesicular transport - Mus musculus (mouse)"
"O09044","SNP23_MOUSE","mmu:20619","path:mmu04611","Platelet activation - Mus musculus (mouse)"
"P53351","PLK2_MOUSE","mmu:20620","path:mmu04068","FoxO signaling pathway - Mus musculus (mouse)"
"O08810","U5S1_MOUSE","mmu:20624","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"Q62241","RU1C_MOUSE","mmu:20630","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"Q62376","RU17_MOUSE","mmu:20637","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"P27048","RSMB_MOUSE","mmu:20638","path:mmu05322","Systemic lupus erythematosus - Mus musculus (mouse)"
"P27048","RSMB_MOUSE","mmu:20638","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"Q9CQI7","RU2B_MOUSE","mmu:20639","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"P62315","SMD1_MOUSE","mmu:20641","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"P62315","SMD1_MOUSE","mmu:20641","path:mmu05322","Systemic lupus erythematosus - Mus musculus (mouse)"
"P62305","RUXE_MOUSE","mmu:20643","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"Q61263","SOAT1_MOUSE","mmu:20652","path:mmu04979","Cholesterol metabolism - Mus musculus (mouse)"
"Q61263","SOAT1_MOUSE","mmu:20652","path:mmu00100","Steroid biosynthesis - Mus musculus (mouse)"
"P08228","SODC_MOUSE","mmu:20655","path:mmu04146","Peroxisome - Mus musculus (mouse)"
"P08228","SODC_MOUSE","mmu:20655","path:mmu05016","Huntington disease - Mus musculus (mouse)"
"P08228","SODC_MOUSE","mmu:20655","path:mmu04213","Longevity regulating pathway - multiple species - Mus musculus (mouse)"
"P08228","SODC_MOUSE","mmu:20655","path:mmu05020","Prion diseases - Mus musculus (mouse)"
"P08228","SODC_MOUSE","mmu:20655","path:mmu05014","Amyotrophic lateral sclerosis (ALS) - Mus musculus (mouse)"
"P09671","SODM_MOUSE","mmu:20656","path:mmu05016","Huntington disease - Mus musculus (mouse)"
"P09671","SODM_MOUSE","mmu:20656","path:mmu04068","FoxO signaling pathway - Mus musculus (mouse)"
"P09671","SODM_MOUSE","mmu:20656","path:mmu04211","Longevity regulating pathway - Mus musculus (mouse)"
"P09671","SODM_MOUSE","mmu:20656","path:mmu04213","Longevity regulating pathway - multiple species - Mus musculus (mouse)"
"P09671","SODM_MOUSE","mmu:20656","path:mmu04146","Peroxisome - Mus musculus (mouse)"
"Q6PHU5","SORT_MOUSE","mmu:20661","path:mmu04722","Neurotrophin signaling pathway - Mus musculus (mouse)"
"Q6PHU5","SORT_MOUSE","mmu:20661","path:mmu04979","Cholesterol metabolism - Mus musculus (mouse)"
"Q6PHU5","SORT_MOUSE","mmu:20661","path:mmu04142","Lysosome - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04068","FoxO signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04072","Phospholipase D signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04714","Thermogenesis - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04540","Gap junction - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05224","Breast cancer - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05210","Colorectal cancer - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04917","Prolactin signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04010","MAPK signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05215","Prostate cancer - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05206","MicroRNAs in cancer - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05211","Renal cell carcinoma - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04935","Growth hormone synthesis, secretion and action - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04910","Insulin signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05223","Non-small cell lung cancer - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04510","Focal adhesion - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05214","Glioma - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04151","PI3K-Akt signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05226","Gastric cancer - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05213","Endometrial cancer - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05161","Hepatitis B - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04630","JAK-STAT signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05220","Chronic myeloid leukemia - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05160","Hepatitis C - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05034","Alcoholism - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04014","Ras signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04662","B cell receptor signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04660","T cell receptor signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05205","Proteoglycans in cancer - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu01521","EGFR tyrosine kinase inhibitor resistance - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04012","ErbB signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04650","Natural killer cell mediated cytotoxicity - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04912","GnRH signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05231","Choline metabolism in cancer - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04664","Fc epsilon RI signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05221","Acute myeloid leukemia - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05165","Human papillomavirus infection - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04722","Neurotrophin signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04150","mTOR signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05225","Hepatocellular carcinoma - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04062","Chemokine signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04926","Relaxin signaling pathway - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04810","Regulation of actin cytoskeleton - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu01522","Endocrine resistance - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05200","Pathways in cancer - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu05163","Human cytomegalovirus infection - Mus musculus (mouse)"
"Q62245","SOS1_MOUSE","mmu:20662","path:mmu04915","Estrogen signaling pathway - Mus musculus (mouse)"
"A0A0A0MQ87","A0A0A0MQ87_MOUSE","mmu:20663","path:mmu04917","Prolactin signaling pathway - Mus musculus (mouse)"
"A0A0A0MQ87","A0A0A0MQ87_MOUSE","mmu:20663","path:mmu05034","Alcoholism - Mus musculus (mouse)"
"A0A0A0MQ87","A0A0A0MQ87_MOUSE","mmu:20663","path:mmu04910","Insulin signaling pathway - Mus musculus (mouse)"
"A0A0A0MQ87","A0A0A0MQ87_MOUSE","mmu:20663","path:mmu05215","Prostate cancer - Mus musculus (mouse)"
"A0A0A0MQ87","A0A0A0MQ87_MOUSE","mmu:20663","path:mmu05213","Endometrial cancer - Mus musculus (mouse)"
"A0A0A0MQ87","A0A0A0MQ87_MOUSE","mmu:20663","path:mmu05206","MicroRNAs in cancer - Mus musculus (mouse)"
"A0A0A0MQ87","A0A0A0MQ87_MOUSE","mmu:20663","path:mmu05205","Proteoglycans in cancer - Mus musculus (mouse)"
"A0A0A0MQ87","A0A0A0MQ87_MOUSE","mmu:20663","path:mmu04660","T cell receptor signaling pathway - Mus musculus (mouse)"
"A0A0A0MQ87","A0A0A0MQ87_MOUSE","mmu:20663","path:mmu05224","Breast cancer - Mus musculus (mouse)"
